town,website,first_name,practises,name,phone2,recommendation_number,phone1,recommendation_percentage,county,url,year_established,stars,postal_code,people1,people2,people3,number_of_stars,size
,,,"Antitrust,Bankruptcy, Reorganization and Capital Recovery,Business and Finance,Bank Regulation and Supervision,Investment Management,Mergers and Acquisitions/Private Equity,Securities,Transactional Finance,Consumer Financial Services,Employee Benefits and Executive Compensation,Energy and Project Finance,Environmental,Family Wealth Management,Franchise and Distribution,Government Relations, Regulatory Affairs and Contracting,Health Care,Intellectual Property,International,Labor and Employment,Litigation,Accounting and Professional Liability,Appellate,Complex Commercial Litigation,Construction Dispute Resolution,Consumer Class Action Litigation,E-Discovery and Data Management,Intellectual Property Litigation,Product Liability and Mass Tort,Securities Litigation,P3/Infrastructure,Privacy and Data Security,Public Finance,Real Estate,Commercial Real Estate Recovery,Construction,Eminent Domain,Housing,Planned Communities and Condominiums,Real Estate Development,Real Estate Finance,Real Estate Leasing,Real Estate Tax,REITs,Resort and Hotel,Zoning and Land Use,Tax,Exempt Organizations,Tax Credits,Water Rights,White Collar/Investigations",Ballard Spahr LLP,,,,,,https://www.martindale.com/new-york/new-york/ballard-spahr-llp-159019425-f/,,4.8,,,,,[415],
,,,Driving While Intoxicated,"Anelli Xavier, PC",,,,,,https://www.martindale.com/albany/new-york/anelli-xavier-pc-160991605-f/,,4.1,,,,,[16],
,,,,Law Office of Daniel Friedman,,,,,,https://www.martindale.com/brooklyn/new-york/law-office-of-daniel-friedman-160369409-f/,,,,,,,,
,,,"Criminal Law,Federal Crimes,State Crimes,White Collar Crime,Violent Crimes,Driving While Intoxicated,Drug Charges,Sex Crimes,Immigration Crimes,Domestic Violence","Sacco Tyner, PLLC",,,,,,https://www.martindale.com/new-york/new-york/sacco-tyner-pllc-160597003-f/,,4.7,,,,,[2],
,,,"General Practice,Juvenile Criminal Law,Civil Rights Defense,Civil Liberties,Civil Rights,International Human Rights,Public Interest Law,Criminal Law,Assault and Battery,Burglary,Capital Offenses,Civil Forfeiture,Crime Victims Compensation,Criminal Antitrust,Criminal Appeals,Criminal Conspiracy,Criminal Defense,Criminal Forfeiture,Criminal Fraud,Criminal Investigation,Death Penalty,Drivers License Suspension,Driving While Intoxicated,DUI/DWI,Electronic Surveillance,Extortion,Extradition,Federal Criminal Law,Felonies,Forensic Accounting,Forensic DNA,Forensic Science,Forgery,Grand Jury Practice,Habeas Corpus,Hit and Run,Homicide,International Criminal Law,International Extradition,Mail Fraud,Malicious Prosecution,Manslaughter,Misdemeanors,Money Laundering,Murder,Parole and Probation,Post-Conviction Remedies,Search and Seizure,Sex Crimes,Sexual Assault,Shoplifting,Stalking,Theft,Traffic Violations,Vehicular Homicide,Victims Rights,Weapons Charges,Wire Fraud,Wiretapping,Credit Fraud,Controlled Substances Law,Drug Crimes,Drugs and Narcotics,Drug Forfeiture,Drug Trafficking,Education Law,Fraud and Deceit,Art Fraud,Automobile Fraud,Civil Fraud,Fraud,Federal Practice,Labor and Employment,Affirmative Action,Age Discrimination in Employment,Americans with Disabilities Act,Civil Service,Child Labor Law,Confidentiality Agreements,Disability Discrimination,Employee Discipline,Employee Drug Testing,Employee Privacy,Employee Rights,Employer Intentional Torts,Employer Liability,Employer Rights,Employment Civil Rights,Employment Claims,Employment Contracts,Employment Defense,Employment Discrimination,Employment Litigation,Employment Mediation,Employment Rights,Labor Law,Labor Relations,Management Employment Law,Noncompete Litigation,Negligent Hiring,Public Sector Employment Law,Restrictive Covenants,Sexual Harassment,Title VII Discrimination,Unfair Labor Practices,Wrongful Termination,Wrongful Termination Defense,Complex Litigation,Defense Litigation,Federal Civil Litigation,Trial Practice,Litigation,Prisoners Rights,RICO,Civil RICO,White Collar Crime,Embezzlement,White Collar Criminal Defense,White Collar Fraud,Appellate Practice,Rape,Forcible Compulsion,Sexual Misconduct,Identity Fraud,Robbery,Negligent Homicide","Summers & Schneider, PC",,,,,,https://www.martindale.com/brooklyn/new-york/summers-and-schneider-pc-159193223-f/,,5.0,,,,,[1],
,,,"Advertising,Marketing & Promotions,Affordable Housing & Community Development,Commercial Lending,Corporate,Emerging Growth & Venture Capital,Energy,Natural Resources & Environmental,Intellectual Property,International Practice - Asia,Mergers & Acquisitions,Real Estate,Securities & Capital Rising,Tax,Technology Transactions",VLP Law Group LLP,,,,,,https://www.martindale.com/new-york/new-york/vlp-law-group-llp-160295001-f/,,4.7,,,,,[22],
,,,"Bankruptcy,Bankruptcy Chapter 11,Alternative Dispute Resolution,Arbitration,Business Law,Litigation,Commercial Law,Commercial Litigation,Real Estate,Corporate Law,Corporate Reorganization,Employment Law,Trial Practice","Alderman & Alderman, LLC",,,,,,https://www.martindale.com/new-york/new-york/alderman-and-alderman-llc-159757019-f/,,5.0,,,,,[4],
,,,"Bankruptcy and Creditors' Rights,Branding, Trademarks and Copyrights,Commercial Litigation,Construction and Surety,Corporate,Energy,Environmental,Family and Matrimonial Law,Financial Institutions and Lending,Health Care and Human Services,Health Care Controversies,Immigration,Indian Law,Insurance Coverage and Regulation,Intellectual Property Litigation,International Business,Labor and Employment,Land Use and Zoning,Lobbying and Election Law Compliance,Mass and Toxic Torts,Media and First Amendment Law,Patents and Prosecution,Professional Liability,Project Development,Public Finance,Real Estate,Real Property Tax and Condemnation,Regulatory,Tax,Telecommunications,Torts and Products Liability Defense,Trusts and Estates,White Collar","Barclay Damon, LLP",,,,,,https://www.martindale.com/clarence/new-york/barclay-damon-llp-160268607-f/,,4.7,,,,,[18],
,,,Immigration,Merrick Immigration Law PLLC,,,,,,https://www.martindale.com/bronx/new-york/merrick-immigration-law-pllc-160763819-f/,,,,,,,,
,http://www.simmonsfirm.com,Paul,"Mesothelioma,Asbestos,Business Litigation,Commercial Litigation,Intellectual Property,Antidepressants and Birth Injuries,Avandia,Bextra,Byetta,Digitek and Digoxin,Ephedra and PPA,Hormone Replacement Therapy,NSF and Gadolinium,Ortho Evra Birth Control,Prescription Drugs and Medical Devices,Recalled Heart Devices,Trasylol,Vioxx,Zelnom,Benzene,Occupational Cancer,Occupational Disease,Toxic Exposure,Personal Injury,Accidents,Automobile Accidents,Automobile Negligence,Bus Accidents,Catastrophic Injury,Head Injury,Spinal Injury,Construction Injuries,Workplace Injuries,Wrongful Death,Traumatic Brain Injury,Motor Vehicle Accidents,Motorcycle Accidents,Commercial Vehicle Liability,Environmental Litigation,Consumer Protection,Drug and Medical Device Litigation",Simmons Hanly Conroy LLC,,,"347-491-6000,212-784-6400,866-468-8631",,,https://www.martindale.com/new-york/new-york/simmons-hanly-conroy-llc-160224613-f/,,4.2,,Paul James Hanly|Shareholder,Thomas I. Sheridan|Shareholder,Clinton B. Fisher|Shareholder,[95],[12]
,,,"Real Estate,Business and Corporate,Wills, Trusts and Estates,Matrimonial and Family,Education Law","Cohen Schneider Law, P.C.",,,,,,https://www.martindale.com/bayside/new-york/cohen-schneider-llp-158702823-f/,,5.0,,,,,[1],
,http://www.defranciscolaw.com,Jeff,"Personal Injury,Medical Malpractice,Auto, Truck and Motorcycle Accidents,Construction and Worksite Injuries,Wrongful Death,Birth Injuries,Brain/Spinal Cord Injuries,Chronic Pain Syndrome,Premises Liability,Defective Products,Road and Bridge Defects,Bicycle Accidents,Boating Accidents,Automobile Negligence,Automobile Accidents and Injuries,Accidents,Animal Attacks,Bodily Injury,Brain Injury,Bus Accidents,Catastrophic Injury,Commercial Vehicle Liability,Dog Bites,Head Injury,Motor Vehicle Accidents and Injuries,Motorcycle Accidents,Pedestrian Injuries,Plaintiffs Personal Injury,School Bus Accidents,Severe Burns,Slip and Fall,Spinal Injury,Third Party Wrongful Death,Traumatic Brain Injury,Birth Trauma,Chiropractors Malpractice,Cosmetic Surgery Malpractice,Dental Malpractice,Failure to Diagnose,Gynecology Malpractice,Medical Liability,Medical Negligence,Medication Errors,Nursing Liability,Nursing Malpractice,Nursing Negligence,Obstetric Malpractice,Optometric Malpractice,Orthopedic Malpractice,Pediatric Malpractice,Pharmacists Liability,Podiatric Malpractice,Surgeons Liability,Wrong Site Surgery,Cerebral Palsy,Construction Accidents,Construction Claims,Construction Liability,Construction Litigation,Scaffolding Liability,Erb's Palsy,Explosions,Civil Liability,Tort Liability,Malpractice,Mental Health Professionals Malpractice,Oncology Law,Physicians Professional Liability,Psychiatric Malpractice,Psychology Malpractice,Aquatic Injuries,Automobile Accidents,Cumulative Trauma,Electrical Injury,Motor Vehicle Accidents,Personal Injury Arbitration,Personal Injury Mediation,Psychological Injury,Rental Vehicle Litigation,Repetitive Stress Injury,Subway Accidents,Tourist Injuries,Unintended Acceleration,Whiplash,Inadequate Security,Negligent Security,Premises Security,Private Security Litigation,Products Liability,Welding Products Liability,Vehicle Rollovers,Vaccine Injury,Tire Defect Litigation,Recreational Products Liability,Recreational Vehicle Products Liability,Propane Products Liability,Product Recall,Product Safety,Product Failure,Product Defects,Motorcycle Products Liability,Manufacturers Liability,Heavy Equipment Products Liability,Gas Explosions,Environmental Products Liability,Escalator Liability,Engineering Products Liability,Elevator Liability,Drug and Medical Device Defense,Drug Contamination,Drug and Medical Device Litigation,Chemical Explosions,Breast Implant Litigation,Breach of Warranty,All Terrain Vehicle Products Liability,Automotive Crashworthiness,Automotive Design Liability,Automotive Products Liability,Automotive Restraints,Bicycle Products Liability,Design Professionals Liability,Design Professionals Malpractice,Professional Malpractice,Professional Negligence",DeFrancisco & Falgiatano LLP,,,"315-760-6762,315-479-9000",,,https://www.martindale.com/new-hartford/new-york/defrancisco-and-falgiatano-llp-158902943-f/,,5.0,,Jeff D. DeFrancisco|Partner,,,[7],[1]
,http://www.defranciscolaw.com,Jeff,"Personal Injury,Medical Malpractice,Auto, Truck and Motorcycle Accidents,Construction and Worksite Injuries,Wrongful Death,Birth Injuries,Brain/Spinal Cord Injuries,Chronic Pain Syndrome,Premises Liability,Defective Products,Road and Bridge Defects,Bicycle Accidents,Boating Accidents,Automobile Negligence,Automobile Accidents and Injuries,Accidents,Animal Attacks,Bodily Injury,Brain Injury,Bus Accidents,Catastrophic Injury,Commercial Vehicle Liability,Dog Bites,Head Injury,Motor Vehicle Accidents and Injuries,Motorcycle Accidents,Pedestrian Injuries,Plaintiffs Personal Injury,School Bus Accidents,Severe Burns,Slip and Fall,Spinal Injury,Third Party Wrongful Death,Traumatic Brain Injury,Birth Trauma,Chiropractors Malpractice,Cosmetic Surgery Malpractice,Dental Malpractice,Failure to Diagnose,Gynecology Malpractice,Medical Liability,Medical Negligence,Medication Errors,Nursing Liability,Nursing Malpractice,Nursing Negligence,Obstetric Malpractice,Optometric Malpractice,Orthopedic Malpractice,Pediatric Malpractice,Pharmacists Liability,Podiatric Malpractice,Surgeons Liability,Wrong Site Surgery,Cerebral Palsy,Construction Accidents,Construction Claims,Construction Liability,Construction Litigation,Scaffolding Liability,Erb's Palsy,Explosions,Civil Liability,Tort Liability,Malpractice,Mental Health Professionals Malpractice,Oncology Law,Physicians Professional Liability,Psychiatric Malpractice,Psychology Malpractice,Aquatic Injuries,Automobile Accidents,Cumulative Trauma,Electrical Injury,Motor Vehicle Accidents,Personal Injury Arbitration,Personal Injury Mediation,Psychological Injury,Rental Vehicle Litigation,Repetitive Stress Injury,Subway Accidents,Tourist Injuries,Unintended Acceleration,Whiplash,Inadequate Security,Negligent Security,Premises Security,Private Security Litigation,Products Liability,Welding Products Liability,Vehicle Rollovers,Vaccine Injury,Tire Defect Litigation,Recreational Products Liability,Recreational Vehicle Products Liability,Propane Products Liability,Product Recall,Product Safety,Product Failure,Product Defects,Motorcycle Products Liability,Manufacturers Liability,Heavy Equipment Products Liability,Gas Explosions,Environmental Products Liability,Escalator Liability,Engineering Products Liability,Elevator Liability,Drug and Medical Device Defense,Drug Contamination,Drug and Medical Device Litigation,Chemical Explosions,Breast Implant Litigation,Breach of Warranty,All Terrain Vehicle Products Liability,Automotive Crashworthiness,Automotive Design Liability,Automotive Products Liability,Automotive Restraints,Bicycle Products Liability,Design Professionals Liability,Design Professionals Malpractice,Professional Malpractice,Professional Negligence",DeFrancisco & Falgiatano LLP,,,"315-883-2103,315-479-9000",,,https://www.martindale.com/oneida/new-york/defrancisco-and-falgiatano-llp-158902919-f/,,5.0,,Jeff D. DeFrancisco|Partner,,,[7],[1]
,,,,"Arze & Mollica, LLP",,,,,,https://www.martindale.com/new-york/new-york/arze-and-mollica-llp-160562901-f/,,5.0,,,,,[2],
,http://www.dmclaw.com,Beverly,"General Practice including: Admiralty Law,Alternative Dispute Resolution,Antitrust and Trade Regulation,Appellate Practice,Asbestos Litigation,Bankruptcy,Beverage Industry,Business Law,Business Torts,Captive Insurance,Church Law,Civil Litigation,Class Actions,Commercial Agreements,Commercial Litigation,Commercial Transactions,Compliance Programs,Construction Law,Contract Disputes,Contract Drafting,Corporate Compliance,Computer Law,Corporate Finance,Corporate Law,Corporate Services,Creditors' Rights,Education Law,Employment Law,Energy,Environmental Law,Estate Planning,Estate Administration,Family Law,Fidelity and Surety,Finance,Financial Institutions Law,Food Law,General Liability Defense,Government Contracts,Health Law Business,Insurance Bad Faith,Insurance Defense,Insurance Law,Litigation,Intellectual Property,Labor Law,Lender Liability,Licenses,Medical Malpractice Defense,Medicare Set Aside Arrangements,Mergers and Acquisitions,Personal Injury,Product Liability,Professional Liability,Real Estate Transactions,Risk Management,Securities,Silica,Technology Law,Technology Transfers,Telecommunications Law,Toxic Torts,Transportation,Trusts and Estates,Workers' Compensation","Dickie, McCamey & Chilcote, P.C.",,,914.358.3290,,,https://www.martindale.com/white-plains/new-york/dickie-mccamey-and-chilcote-p-c-160025405-f/,,4.6,,Beverly M. Barr|Principal,,,[330],[1]
,http://www.rubinlicatesi.com,Richard,"Personal Injury,Labor Law Injury at Work,Slip and Fall Accidents,Products Liability,Construction Law,Wrongful Death,Car Accidents,Motorcycle Accidents,Trucking Accidents,General Accidents,Real Estate,Foreclosure,No Fault Arbitration and Civil Litigation,Insurance Law,Loan Modifications","Rubin & Licatesi, P.C.",,,"929-356-6642,718-712-6864",,,https://www.martindale.com/brooklyn/new-york/rubin-and-licatesi-p-c-159580501-f/,,5.0,,Richard Harris Rubin|Senior Partner,Anthony J. Licatesi|Senior Partner,,[11],[2]
,,,"Criminal Defense,DUI/DWI,Entertainment,Immigration,Sports Agent",Parron Law,,,,,,https://www.martindale.com/new-york/new-york/parron-law-159622915-f/,,,,,,,,
,,,"Contracts and Agreements,Business Agreements Drafted,Breach of Contract,Employment Agreements,Software and Technical Agreements,Labor and Employment,Training Managers and Supervisors,Sarbanes-Oxley Whistleblower Claims,Sexual Harassment,Disability Discrimination,Race Discrimination,Discrimination,Terminations,Civil Rights,Privacy Law,Internet Law,Privacy of Online Transactions,Laws of Blogging,Web Transactions,E-Commerce,Search Engine Issues","Geiger Gaming Law, Research & Technology",,,,,,https://www.martindale.com/rochester/new-york/geiger-gaming-law-research-and-technology-159971307-f/,,,,,,,,
,https://www.pondlehocky.com/locations/manhattan-ny/,Samuel,"Job Injury / Workers' Comp,Social Security Disability,Automobile and Car Accidents,Bankruptcy,Birth Injuries,Civil Rights,Commercial Litigation,Construction Accidents and Injuries,Consumer Fraud,Contract Issues,Criminal Law,Dangerous Drugs/Pharmaceutical Liability,Divorce and Domestic Relations,Dog Bites / Animal Attacks,Employment Issues,Harassment,Wrongful Discharge,Discrimination,Unemployment Claims,Whistleblower,Estate Planning,Family Law,Immigration Law,Landlord/Tenant Disputes,Longshore and Harbor Workers' Compensation,Long-Term Disability,Medical Malpractice,Medical Device Recalls,Motorcycle Accidents,Nursing Home Issues/Elder Law,Personal Injury,Prescription Drug Recalls,Product Liability,Real Estate,Slip and Fall,Truck and Tractor Trailer Accidents,Veterans Administration,Workers' Compensation",Pond Lehocky Stern Giordano,,,"929-356-6744,212-862-7500",,,https://www.martindale.com/new-york/new-york/pond-lehocky-stern-giordano-160030149-f/,,4.8,,Samuel H. Pond|Managing Partner,,,[29],[1]
